id,page_slug,locale,section_key,content_type,content_value,updated_by,created_at,updated_at
8b20513e-fe3d-4273-8e27-636223162af1,dive-sites/twins-pinnacle,en,overview,text,,,2026-03-31 17:44:30.907201+00,2026-03-31 17:54:49.644632+00
8b35ed6a-66d6-4fa6-9fdf-80d45c51fb1d,koh-tao-info,nl,facts_list,text,"Locatie: 70 km uit de oostkust van Zuid-Thailand
Beroemd om: duiken, snorkelen, mooie stranden en zeeleven
Beste reistijd: februari t/m oktober
Populaire gebieden: Sairee Beach, Chalok Baan Kao, Mae Haad",,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
8b5500ac-6680-4eb3-8652-6854854111e3,instructor,en,sidebar_title,text,Course Details,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
8b8b7872-00b9-4330-81d1-b274d2e18598,contact,nl,opening_hours_line_2,text,Emergency: 24/7,contact@prodiving.asia,2026-03-12 10:14:37.06477+00,2026-03-14 18:57:12.645596+00
8b9b29cd-285a-4078-b600-2e78108bb113,advanced,en,price_thb,text,9500,seed-script,2026-03-28 14:22:36.581793+00,2026-03-28 14:24:15.888987+00
8bcf3a0c-63ea-46f8-a72f-3093cefc4111,home,en,about_title,textarea,From PADI Open Water certifications to PADI Divemaster internships,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
8c8dd4d9-340d-4439-9004-a50b2bf188aa,instructor,nl,cta_primary,text,Informatie over Instructor,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
8cbf9938-951f-44f5-9c98-f47205a64c20,green-sea-turtle,en,conservation_status,text,Endangered,seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
8ce95934-46b8-4338-ab39-3b76c511cfbc,accommodation,nl,details,text,Extra details,,2026-03-27 11:51:48.105016+00,2026-03-28 20:56:02.462461+00
8cf7c436-53f5-4892-acf9-2340883237c8,scuba-review,en,duration,text,1-2 days,contact@prodiving.asia,2026-03-14 19:44:35.703938+00,2026-03-27 16:34:52.782657+00
8d0a7553-e1e1-4c0c-a217-82a7b62c7123,japanese-gardens,en,quick_facts_best_time,text,"Year-round, best visibility November-May",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
8d194e45-5f51-458d-bff9-b08205b0734c,scuba-diver,en,price_eur,text,225,contact@prodiving.asia,2026-03-12 14:56:23.775431+00,2026-03-12 14:56:23.775431+00
8d679a49-2920-4096-b939-c18e156fef70,food-drink,en,subtitle,text,"Discover delicious Thai dishes, fresh seafood, and sunset beach bars.",,2026-03-28 13:42:12.192138+00,2026-03-28 13:42:12.192138+00
8d8e6e52-c67f-4c09-bc96-580e845043d3,open-water,nl,hero_title,text,Open Water-cuurse,contact@prodiving.asia,2026-03-09 17:57:14.068604+00,2026-03-19 09:26:12.870657+00
8d976d52-425f-4dbc-8219-468bb258edc2,open-water,nl,price_usd,text,320,contact@prodiving.asia,2026-03-12 14:50:04.862246+00,2026-03-19 09:07:24.603478+00
8db12f97-8657-47e6-b4ed-2331aee0cba8,Diving tips,en,diving-tips,text,tip 2,,2026-03-27 12:48:26.113092+00,2026-03-27 15:35:56.209368+00
8dd5840e-4066-4ca9-917f-797468e7e84f,chumphon-pinnacle,en,what_you_can_see,text,Whalesharks Trevally Schools Eagle Rays Chevron Barracuda,,2026-03-27 13:40:10.789117+00,2026-04-09 11:24:36.795351+00
8de3c09f-c3a5-42b7-a2a0-5163defad575,accommodation,en,ctaBody,text,Add accommodation to your dive trip and send your request directly.,,2026-03-27 11:51:48.105016+00,2026-03-28 20:55:30.812602+00
8e012c54-a062-4b9f-8884-f3e82fd827a3,pro-level-courses,nl,page_title,text,Pro Level Cursussen & Instructor-specialties,,2026-03-28 13:23:24.29037+00,2026-03-28 13:23:24.29037+00
8e51c5aa-e9ea-40bc-a543-25fa6d7ef237,contact,nl,opening_hours_title,text,Openings uren,contact@prodiving.asia,2026-03-12 10:14:37.06477+00,2026-03-14 18:57:12.645596+00
8e845eb8-1935-45b9-a402-51b8d9daa4dc,viewpoints-koh-tao,en,cta_discover_beaches,text,Discover beaches and more,,2026-03-28 13:42:12.192138+00,2026-03-28 13:46:35.031208+00
8edc2d69-1913-4c31-a8c6-879e50af2340,advanced,nl,faq_2_question,text,Kan ik mijn Adventure Dives kiezen?,seed-script,2026-03-28 14:22:36.581793+00,2026-03-28 14:24:15.888987+00
8f3992b9-459c-4a99-b4cd-5a1c8622d7f6,food-drink,nl,cta_find_stay,text,Zoek verblijf,,2026-03-28 13:42:12.192138+00,2026-03-28 13:42:12.192138+00
8f8528f0-e8c5-48a3-bd80-f3d15259e905,contact,en,form_last_name_label,text,Last Name,contact@prodiving.asia,2026-03-12 14:31:13.936296+00,2026-04-06 04:40:49.337206+00
8fa3f2b7-ab20-42fc-a09c-51b6404e7652,accommodation,nl,whyStayBody,text,"Je verblijft dicht bij het duikcentrum, boten en restaurants. Dat betekent minder reistijd en meer tijd om van Koh Tao te genieten.",,2026-03-27 11:51:48.105016+00,2026-03-28 20:56:02.462461+00
8fc56b24-4ee1-4f7c-88be-a99ae95bc484,green-sea-turtle,nl,frequency,text,Veelvoorkomend in geschikte leefgebieden,seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
903e7581-fc41-4bd7-9ae7-380ae4c1374a,home,nl,course_instructor_price_usd,text,1710,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
9096fdca-7ef4-49aa-9cb4-29494fc939a5,marine-life-page,nl,pelagic_title,text,Pelagische soorten,seed-script,2026-03-28 14:15:08.842017+00,2026-03-28 14:15:08.842017+00
9098629f-01c7-4a76-80d0-4ea3c71ff872,medical-services,en,important_title,text,Important information,,2026-03-28 13:46:34.702478+00,2026-03-28 13:46:34.702478+00
90af961c-ba64-4a62-9f17-3ad4750fea57,how-to-get-here,nl,title,text,Hoe kom je op Koh Tao,,2026-03-28 13:42:12.192138+00,2026-03-28 13:42:12.192138+00
90bc5bdc-742f-4f2d-8f29-0538eb64ba1d,green-sea-turtle,nl,habitat,text,"Ondiep kustwater, zeegrasvelden, koraalriffen",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
90d7678e-3b28-492a-be4f-b8deb6b0e4ad,instructor,nl,price_thb,text,68900,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
9160be98-c2a6-44f8-80eb-f4910e1b32fa,instructor,nl,hero_title,text,PADI Open Water Scuba Instructor,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
919c06b6-05eb-4522-ba11-eff3aea84595,medical-services,en,subtitle,text,"Healthcare and emergency services, available 24/7.",,2026-03-28 13:46:34.702478+00,2026-03-28 13:46:34.702478+00
91c09c19-ddb9-4073-95b2-0aa809992d3d,pro-level-courses,nl,card_description,text,Professionele ontwikkeling en specialtytraining op instructeursniveau.,,2026-03-28 13:23:24.29037+00,2026-03-28 13:23:24.29037+00
91de904a-ee45-4cc8-983b-8bd881762370,advanced,en,section_3_content,text,"Course materials & PADI certification
All equipment rental
Boat fees where applicable
Professional instruction",seed-script,2026-03-28 14:22:36.581793+00,2026-03-28 14:24:15.888987+00
92184591-a7c8-4054-8799-374584eb4b0c,fun-diving,nl,fun_diving_trips_title,text,Trips & Programs,,2026-03-28 13:10:40.754266+00,2026-03-30 11:23:47.936366+00
92336773-dba4-458c-a11f-4744c3388c6e,dive-sites/chumphon-pinnacle,nl,overview,text,"Chumphon Pinnacle is een van de meest spectaculaire diepduiklocaties van Koh Tao, op ongeveer 30 minuten varen uit de kust. Deze granieten rotstop rijst steil op vanaf de oceaanbodem en vormt een natuurlijke schoonmaakplek voor grote zeedieren. De locatie staat vooral bekend om de betrouwbare walvishaaiwaarnemingen — deze zachte reuzen cruisen hier regelmatig door de diepte. Indrukwekkende scholen giant trevally en chevron-barracuda zorgen voor spectaculaire taferelen, terwijl adelaarsroggen en andere pelagische soorten extra dynamiek toevoegen. De structuur van de pinnacle biedt fraaie doorgangen en geweldige mogelijkheden voor onderwaterfotografie.test",,2026-03-28 20:47:21.080002+00,2026-03-28 20:47:21.080002+00
9274108c-5901-4e45-88db-c3c95620830a,advanced,en,course_overview,text,"The PADI Advanced Open Water course improves your underwater skills through hands-on dives. Includes Deep, Navigation, Peak Performance Buoyancy, and two electives like Night or Wreck diving.",seed-script,2026-03-19 09:34:01.457905+00,2026-03-28 14:24:15.888987+00
92a50ab7-fdf5-4d90-9cfd-d84af0a509b4,blacktip-reef-shark,en,description,text,"A common reef shark with distinctive black fin tips, important for maintaining a healthy coral reef ecosystem.",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
930911c2-411b-49e6-b725-5db83ade4dcc,discover-scuba,en,duration,text,1 day,seed-script,2026-03-27 10:52:08.104218+00,2026-03-28 16:44:59.316524+00
93c83e1f-b365-464b-981a-82ec4f5e2f99,hawksbill-sea-turtle,en,behavior,text,A specialized sponge feeder that helps regulate sponge populations on reefs. Much shyer and harder to approach than other turtles.,seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
93dd2eaa-b639-483c-8b4b-c5366897f138,contact,nl,phone_line_1,text,+66 77 456 789,contact@prodiving.asia,2026-03-12 10:14:37.06477+00,2026-03-14 18:57:12.645596+00
93e6fd59-9f8b-4c94-986b-f2d395a5f16c,advanced,nl,faq_1_answer,text,Geen examen vereist! De Advanced-cursus draait helemaal om ervaring en praktijk.,seed-script,2026-03-28 14:22:36.581793+00,2026-03-28 14:24:15.888987+00
944fe760-7ab7-4b4c-a989-4e7364d09b2b,scuba-diver,en,price_thb,text,8500,seed-script,2026-03-12 14:56:23.775431+00,2026-03-28 14:24:15.888987+00
949c4af3-3bf0-482e-a9cf-ff6b05cbc93c,food-drink,en,cta_more_activities,text,More activities,,2026-03-28 13:42:12.192138+00,2026-03-28 13:42:12.192138+00
949ffc0b-1a6b-43d0-ae54-58e318b071d9,admin-finance,en,paypal_link,text,https://paypal.me/prodivingasia,,2026-03-28 18:33:20.274249+00,2026-04-11 03:41:00.84257+00
94ac0153-2fc6-48e3-b03e-24918d659296,marine-life-page,nl,cta_title,text,Klaar om het mariëne leven van Koh Tao te beleven?,seed-script,2026-03-28 14:15:08.842017+00,2026-03-28 14:15:08.842017+00
94d8fc06-e13e-4b8e-95bf-2f9a1d5df7d9,twins-pinnacle,nl,quick_facts_depth,text,6-18m,,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
95195695-d38a-4c3e-8023-63d45e8ab658,home,nl,course_advanced_max_depth,text,30m,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
95826ca9-b617-4ef4-b628-a300d2d27d76,food-drink,en,tastes_list,text,"Pad Thai - stir-fried rice noodles with shrimp or chicken
Som Tam - spicy green papaya salad
Fresh grilled fish with lime and chili
Mango sticky rice for dessert",,2026-03-28 13:42:12.192138+00,2026-03-28 13:42:12.192138+00
95c9e48a-71cf-4c25-a808-a361af060ebc,sail-rock,en,marine_life_highlights,text,"Whalesharks (frequent sightings)
Giant Barracuda schools
Malabar Grouper
Sailfish and Eagle Rays
Chevron Barracuda
Large Snapper and Fusilier schools
King Mackerel
Brown Marbled Grouper",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
95d64176-7690-4983-bc6e-840571539a83,home,nl,course_discover_scuba_deluxe_duration,text,1-2 dagen,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
95e0dcc8-bc20-45fc-9381-a9e69babe8bd,home,nl,course_discover_scuba_price,text,"฿2,500",contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
95e83846-50a3-4e83-80ab-31d6d4982bf9,scuba-review,en,price_usd,text,72,contact@prodiving.asia,2026-03-14 19:44:35.703938+00,2026-03-27 16:34:52.782657+00
9610e28b-1af7-4166-b16a-43bc4e7170eb,accommodation,nl,bookStay,text,Boek verblijf,,2026-03-27 11:51:48.105016+00,2026-03-28 20:56:02.462461+00
96badf74-e15e-4693-a7de-e2118f4baf9d,home,en,gallery_subtitle,textarea,Experience the breathtaking beauty of Koh Tao’s underwater world in our photo gallery,contact@prodiving.asia,2026-03-12 13:33:29.379002+00,2026-03-16 18:01:39.262481+00
96d4d22c-398f-45fd-8786-4bd634f95777,blacktip-reef-shark,nl,photography_tips,text,"Benader langzaam en rustig
Fotografeer van onderen voor krachtige vinbeelden
Zorg dat de zwarte vinpunten duidelijk in beeld zijn
Gebruik beschikbaar licht voor natuurlijke kleuren
Wees geduldig en laat de haai naar jou toe komen
Leg zowel zwemmend als rustend gedrag vast",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
96ff3e9b-5b98-4f71-8298-63a0bfe881a1,rescue,nl,faq_1_question,text,Is Rescue moeilijk?,seed-script,2026-03-28 14:22:37.579329+00,2026-03-28 14:24:16.617176+00
9701270b-f641-4979-bc14-0325fbebe9ad,hawksbill-sea-turtle,en,description,text,"A beautiful sea turtle with a distinctive beak-shaped mouth, known for feeding on sponges and its colorful shell.",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
971fcab2-633f-4ba2-bfec-e32e140cf45b,discover-scuba,nl,duration,text,1 dag,seed-script,2026-03-28 13:10:40.754266+00,2026-03-28 14:24:16.326594+00
973aa118-cf42-48ba-aad6-268f3330055e,dive-sites/twins-pinnacle,en,diving_tips,text,,,2026-03-31 17:44:30.907201+00,2026-03-31 17:54:49.644632+00
975c353b-fe07-470c-b1ad-44d59fbd6b45,marine-life-page,en,label_season,text,Best season,seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
9800892c-118f-4888-97a1-b4947620383c,accommodation,nl,heroSubtitle,text,"Kies uit gezellige kamers, familiekamers en bungalows op toplocaties vlak bij onze duikactiviteiten. ",,2026-03-27 11:51:48.105016+00,2026-03-28 20:56:02.462461+00
98298257-0555-4569-a5d2-db307ad8119f,pro-level-courses,nl,view_button,text,Bekijken,,2026-03-28 13:23:24.29037+00,2026-03-28 13:23:24.29037+00
9862baa4-ccdc-4bff-b16b-823f148badda,hawksbill-sea-turtle,nl,habitat,text,"Koraalriffen, rotsachtige zones, kustwater",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
9884864e-84a6-4d18-aa76-2ffeab9c13a5,home,en,course_efr_max_depth,text,N/A,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
988aeedc-69c7-4edf-8c6b-fe67482ac7de,pro-level-courses,en,page_title,text,Pro Level Courses & Instructor Specialties,,2026-03-28 13:23:24.29037+00,2026-03-28 13:23:24.29037+00
9890eb90-82a2-474a-8543-5d3212f9bdcc,pro-level-courses,en,footer_cta,text,Go to booking page,,2026-03-28 13:23:24.29037+00,2026-03-28 13:23:24.29037+00
98b4cd95-a0c0-4570-b205-d855dbe8060c,htms-sattakut,en,quick_facts_depth,text,18-30m,,2026-03-27 13:40:10.789117+00,2026-03-28 20:54:03.477122+00
98e2f03e-3879-49ec-85a3-dc967abc9b7a,msdt-program,nl,included_items,text,"Vijf PADI Specialty Instructor-cursussen
Team teaching en mentoring
Alle benodigde trainingsmaterialen
Begeleiding bij het aanvraagproces
Toegang tot ervaren Course Directors",,2026-03-28 13:22:02.219507+00,2026-03-28 13:22:02.219507+00
99b0e0f1-f152-4a1f-be44-5c22d09a746c,htms-sattakut,nl,diving_tips,text,"Gevorderde certificering vereist voor wrakduiken
Uitstekende site voor wrakspecialisaties
Respecteer de historische betekenis van deze locatie
Gebruik passende wrakduiktechnieken en penetratievaardigheden
Blijf bij je gids bij verkenning van het interieur
Zeer geschikt voor onderwaterfotografie
Spaar lucht door diepte en verkenning
Let op de historische kenmerken van het schip",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
99ede9fc-3cfc-4fd7-9330-1b642c272281,pro-level-courses,nl,footer_body,text,Vul het formulier in en wij reageren met beschikbaarheid en prijzen.,,2026-03-28 13:23:24.29037+00,2026-03-28 13:23:24.29037+00
9a5c9429-e13c-415f-adcc-3dc55be51393,home,nl,course_discover_scuba_deluxe_title,text,Discover Scuba Diving Deluxe,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
9a5f6f5d-cdea-4063-945b-a901b29fcd7e,scuba-diver,en,section_2_content,text,"The course includes classroom sessions, confined water training, and open water dives. You'll complete 2 open water dives in waters no deeper than 12 meters (40 feet), making it accessible for most people.",seed-script,2026-03-28 14:22:36.581793+00,2026-03-28 14:24:15.888987+00
9aa883ee-7f95-467d-903e-dd6d229f986a,weather-koh-tao,nl,packing_title,text,Wat neem je mee,,2026-03-28 13:46:34.702478+00,2026-03-28 13:46:34.702478+00
9ad54f99-5336-4d43-85cf-f9c67c7b6eaa,discover-scuba,nl,hero_subtitle,text,"Ervaar hoe het is om onder water te ademen, zonder brevet nodig. Dit beginnersprogramma is de perfecte eerste duikervaring op Koh Tao.",seed-script,2026-03-28 13:10:40.754266+00,2026-03-28 14:24:16.326594+00
9b1ba421-5a2f-44f2-877d-dfc283c0a548,things-to-do,nl,cta_fun_diving,text,Ga fun diven,,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
9bc9052f-3bd2-443c-8882-043d6e4de27b,msdt-program,nl,enroll_cta,text,Informatie / Boek nu,,2026-03-28 13:22:02.219507+00,2026-03-28 13:22:02.219507+00
9befb7d0-c888-4073-8e2a-e9d0dd7a5ceb,weather-koh-tao,en,title,text,Weather on Koh Tao,,2026-03-28 13:46:34.702478+00,2026-03-28 13:46:34.702478+00
9c18215b-9729-4e36-8254-33cd1d981874,medical-services,nl,important_title,text,Belangrijke informatie,,2026-03-28 13:46:34.702478+00,2026-03-28 14:56:21.792803+00
9c2e2099-df2c-4e49-8d99-80457873d925,htms-sattakut,en,diving_tips,text,Advanced certification required for wreck diving Excellent site for wreck diving specialty course Respect the historical significance of the site Use wreck diving techniques and penetration skills Stay with your guide when exploring the interior Perfect for underwater photography Conserve air due to depth and exploration Look for the ship's historical features,,2026-03-27 13:40:10.789117+00,2026-03-28 20:54:03.477122+00
9c409a77-fe6c-4b9c-b223-e0d9c19b8bb8,nudibranchs,en,diet,text,"Sponges, hydroids, tunicates, other nudibranchs",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
9de7e12a-4685-4193-b25b-56d215f0883c,dive-sites/chumphon-pinnacle,nl,what_you_can_see,text,"Walvishaaien
Scholen trevally
Adelaarsroggen
Chevron-barracuda",,2026-03-28 20:47:21.080002+00,2026-03-28 20:47:21.080002+00
9e231a44-ba0a-421e-b471-49e56c1d5b41,fun-diving,en,fun_diving_marine_tab_title,text,Discover the Underwater World,,2026-03-27 12:57:03.657442+00,2026-03-27 12:57:03.657442+00
9eb1367c-04f2-4587-90e2-f9034ccfa35f,home,en,course_open_water_max_depth,text,18m,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
9f2eaea0-a94f-4b38-9c66-9502d1147902,htms-sattakut,nl,quick_facts_depth,text,18-30m,,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
9f560327-0d21-407d-bd69-6af29ce3ff49,koh-tao-dive-sites,nl,artificial_sites,text,"HTMS Sattakut||Voormalig Amerikaans marineschip uit WOII, geschonken door de Thaise marine en nu een bloeiend kunstmatig rif.|18-30m|Wrakverkenning,Marien leven,Swim-throughs,Historische waarde|Gevorderd|Tussen de eilanden
Junkyard Reef||Kunstmatige stalen structuren met gezond koraal en divers zeeleven.|8-15m|Kunstmatige structuren,Gezond koraal,Diverse vissoorten,Natuurproject|Beginner-Gemiddeld|Westkust
Buoyancy World||Betonblokken en buizen die nieuwe ecosystemen voor zeeleven vormen.|5-12m|Betonstructuren,Nieuwe koraalgroei,Klein zeeleven,Educatief|Beginner|Aow Leuk",seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
9f6affd4-7554-4f01-ad83-6403de981887,scuba-diver,en,price_usd,text,245,contact@prodiving.asia,2026-03-12 14:56:23.775431+00,2026-03-12 14:56:23.775431+00
9fbfee4e-b4e1-4953-8eb2-99622c3e4d71,twins-pinnacle,nl,quick_facts_best_time,text,"Hele jaar, beste november-mei",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
a01014ad-e81c-4ae9-b59d-5f965e91e8f0,medical-services,nl,subtitle,text,"Gezondheidszorg en nooddiensten, 24/7 beschikbaar.",,2026-03-28 13:46:34.702478+00,2026-03-28 14:56:21.792803+00
a0434acb-1e1f-44d4-b17e-d4657322fb75,instructor,nl,faq_4_a,text,"Koh Tao combineert uitstekende duiklocaties, ervaren instructeurs, lagere kosten van levensonderhoud en een sterke duikcommunity. Daardoor is het een van de beste plekken om een duikcarriere op te bouwen.",,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
a050d323-72a8-4a93-9662-428bf2d04d39,home,en,course_rescue_price,text,"฿10,000",contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
a07342ee-927a-4bde-b7e5-86fb52fdb459,rescue,en,section_1_title,text,Skills covered,seed-script,2026-03-28 14:22:37.579329+00,2026-03-28 14:24:16.617176+00
a095b517-b4f7-43fe-929d-043ea1e47635,msdt-program,en,hero_title,text,PADI Master Scuba Diver Trainer (MSDT) Program,,2026-03-28 13:22:02.219507+00,2026-03-28 13:22:02.219507+00
a0b1f5fc-a502-44c6-8b1c-1932c60ecc52,food-drink,nl,highlights_list,text,"Groot aanbod aan Thaise en internationale restaurants
Verse seafood bij veel plekken aan het strand
Streetfood-kraampjes voor snelle en betaalbare maaltijden
Veel vegetarische en vegan opties
Strandbars en cafes voor drankjes bij zonsondergang",,2026-03-28 13:42:12.192138+00,2026-03-28 13:42:12.192138+00
a1e892a1-6fc7-4ddb-b7d0-7a321aa81776,contact,en,form_subject_label,text,Subject,contact@prodiving.asia,2026-03-12 14:31:13.936296+00,2026-04-06 04:40:49.337206+00
a1e94a2f-80af-44db-aae5-ee9cdc92d471,fun-diving,nl,fun_diving_sites_title,text,Best Koh Tao Fun Diving Trips,,2026-03-28 13:10:40.754266+00,2026-03-30 11:23:47.936366+00
a225d70e-5eec-4e28-bd2b-53f8b10aea05,home,en,course_rescue_title,text,PADI Rescue Diver,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
a234a6b2-7ff1-4427-b2fd-6ec78b74f482,home,nl,course_advanced_duration,text,2 dagen,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
a2364c10-d382-48ad-b9ae-8ea3a8645bbe,home,en,course_instructor_level,text,Professional,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
a25cb722-f02b-41af-a502-c569debb67ee,msdt-program,nl,why_items,text,"Geef minimaal vijf PADI Specialty-cursussen
Doe praktijkervaring op via team teaching en mentoring
Vergroot je inzetbaarheid en verdienpotentieel
Val op bij duikcentra en resorts wereldwijd
Versterk je zelfvertrouwen en lesvaardigheden",,2026-03-28 13:22:02.219507+00,2026-03-28 13:22:02.219507+00
a269ba83-3088-4f42-b113-2fcafc870bc1,home,nl,course_discover_scuba_deluxe_price_usd,text,144,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
a27ef69d-474a-44bf-9179-a1321f21fde9,scuba-review,en,hero_title,text,Scuba Review / ReActivate,contact@prodiving.asia,2026-03-14 19:44:35.703938+00,2026-03-27 16:34:52.782657+00
a2826ab0-3ef3-4e8b-aa4e-d1a14a28ad1f,scuba-review,en,price_thb,text,2510,contact@prodiving.asia,2026-03-14 19:44:35.703938+00,2026-03-27 16:34:52.782657+00
a2b74745-8c75-4096-bc64-d18cf1b407ad,weather-koh-tao,en,packing_list,text,"High-SPF reef-safe sunscreen
Lightweight, breathable clothing
Rain jacket or poncho (for rainy season)
Waterproof bag for electronics
Cap/hat and sunglasses
Quick-dry clothing for water activities",,2026-03-28 13:46:34.702478+00,2026-03-28 13:46:34.702478+00
a2f38241-4686-47db-86fc-254082077b74,home,nl,course_divemaster_description,textarea,Start your professional dive career and train to lead certified divers underwater.,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
a3364269-9128-4306-8d73-85182fd4789f,home,en,course_discover_scuba_price_usd,text,72,contact@prodiving.asia,2026-03-12 13:33:29.379002+00,2026-03-16 18:01:39.262481+00
a34b7f20-0c8b-4d8d-8381-97c8909d2744,green-sea-turtle,en,best_time,text,"Year-round, especially in shallow bays",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
a385f00e-f33e-4a5d-bb61-433539ddff24,contact,nl,form_message_label,text,Bericht,contact@prodiving.asia,2026-03-12 10:14:37.06477+00,2026-03-14 18:57:12.645596+00
a3ef8bed-9927-4173-805d-c2832ad0773c,contact,en,section_title,text,Get in Touch with us,contact@prodiving.asia,2026-03-12 14:31:13.936296+00,2026-04-06 04:40:49.337206+00
a493c3c5-d25f-4ac3-85f8-5640fb497a90,dive-sites/chumphon-pinnacle,en,quick_facts_difficulty,text,Advanced,,2026-03-28 20:43:16.430069+00,2026-03-28 20:54:03.477122+00
a4965e95-a207-4fd9-8c73-fb18a0a5bd06,msdt-program,nl,overview_items,text,"Kies vijf PADI Specialty Instructor-ratings (bijv. Deep, Wreck, Nitrox, Night, Sidemount)
Volg praktijkworkshops en realistische lessituaties
Werk in teamverband met ervaren Course Directors en Staff Instructors
Ontvang begeleiding over standards, logistiek en studentmanagement
Log minimaal 25 certificeringen om in aanmerking te komen voor de MSDT-rating",,2026-03-28 13:22:02.219507+00,2026-03-28 13:22:02.219507+00
a4a88fdc-752a-4daf-ae28-f697389b68e3,scuba-diver,en,duration,text,2-3 days,seed-script,2026-03-12 14:56:23.775431+00,2026-03-28 14:24:15.888987+00
a4ca0603-cc1c-4b1d-9340-6c605a5d2821,shark-island,en,what_you_can_see,text,Sea Fans Dynamic Sea Whips Black Tip Reef Sharks Tropical Fish,,2026-03-27 13:40:10.789117+00,2026-03-31 17:53:58.616512+00
a4d2908d-8d15-4d90-a9c0-b081019108f6,discover-scuba,nl,faq_2_question,text,Heb ik een brevet nodig om mee te doen?,seed-script,2026-03-28 14:22:37.204447+00,2026-03-28 14:24:16.326594+00
a4d72171-3407-4f2e-a602-2fb674213fae,instructor,en,next_steps_title,text,Next steps,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
a4ea3d30-58c1-4792-a6f7-f3661532fc4d,discover-scuba,nl,faq_4_question,text,Wat is de DSD Deluxe-optie?,seed-script,2026-03-28 14:22:37.204447+00,2026-03-28 14:24:16.326594+00
a57f7f1b-f4ee-4cdb-a563-37bc42570564,contact,nl,form_subject_label,text,Onderwerp,contact@prodiving.asia,2026-03-12 10:14:37.06477+00,2026-03-14 18:57:12.645596+00
a5b2c8bc-188f-47e9-96ed-2350fa53f354,koh-tao-dive-sites,nl,deep_title,text,Diepe duiklocaties voor gevorderde duikers,seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
a6153744-f21a-4bea-8d5d-98042c4f8c74,fun-diving,en,fun_diving_expert_body,text,Our dive team comprises seasoned and highly knowledgeable dive professionals who have immersed themselves in the local reef ecology and dive sites. Their expertise ensures a safe and enriching diving experience for you.,,2026-03-27 12:57:03.657442+00,2026-03-27 12:57:03.657442+00
